M,constellation,loss_db,eta,spacing_d,hashing_bound_bits_per_attempt,success_probability,average_target_fidelity,useful_outcomes,grid_region,seconds
4,4-QAM,0.95,0.803526122186,0.6575,0.195110236345,0.999999999999,0.9185816012,12,full_d,0.004
4,4-QAM,0.95,0.803526122186,0.66,0.195810521123,0.999999999999,0.917987773768,12,full_d,0.004
4,4-QAM,0.95,0.803526122186,0.6625,0.196505097882,0.999999999998,0.917392091426,12,full_d,0.003
4,4-QAM,0.95,0.803526122186,0.665,0.197193933041,0.999999999951,0.916794558697,12,full_d,0.053
4,4-QAM,0.95,0.803526122186,0.6675,0.197876993725,0.99999999997,0.91619518012,12,full_d,0.082
4,4-QAM,0.95,0.803526122186,0.67,0.198554247695,0.999999999999,0.915593960256,12,full_d,0.003
4,4-QAM,0.95,0.803526122186,0.6725,0.199225663395,0.999999999994,0.914990903685,12,full_d,0.003
4,4-QAM,0.95,0.803526122186,0.675,0.199891209962,0.999999999999,0.914386015008,12,full_d,0.004
4,4-QAM,0.95,0.803526122186,0.6775,0.200550857205,0.999999999988,0.913779298845,12,full_d,0.004
4,4-QAM,0.95,0.803526122186,0.68,0.201204575629,0.999999999999,0.913170759835,12,full_d,0.004
4,4-QAM,0.95,0.803526122186,0.6825,0.201852336412,0.999999999999,0.912560402639,12,full_d,0.036
4,4-QAM,0.95,0.803526122186,0.685,0.202494111424,0.99999999996,0.911948231938,12,full_d,0.003
4,4-QAM,0.95,0.803526122186,0.6875,0.203129873255,0.999999999992,0.911334252434,12,full_d,0.003
4,4-QAM,0.95,0.803526122186,0.69,0.203759595149,0.999999999998,0.910718468846,12,full_d,0.005
4,4-QAM,0.95,0.803526122186,0.6925,0.204383251062,0.99999999996,0.910100885918,12,full_d,0.003
4,4-QAM,0.95,0.803526122186,0.695,0.205000815668,0.999999999952,0.909481508413,12,full_d,0.003
4,4-QAM,0.95,0.803526122186,0.6975,0.205612264324,0.999999999952,0.908860341113,12,full_d,0.009
4,4-QAM,0.95,0.803526122186,0.7,0.206217573097,0.99999999997,0.908237388824,12,full_d,0.005
4,4-QAM,0.95,0.803526122186,0.7025,0.206816718755,0.999999999999,0.90761265637,12,full_d,0.011
4,4-QAM,0.95,0.803526122186,0.705,0.207409678768,0.999999999999,0.906986148598,12,full_d,0.003
4,4-QAM,0.95,0.803526122186,0.7075,0.207996431328,0.999999999993,0.906357870375,12,full_d,0.070
4,4-QAM,0.95,0.803526122186,0.71,0.208576955335,0.999999999996,0.905727826591,12,full_d,0.013
4,4-QAM,0.95,0.803526122186,0.7125,0.209151230396,0.999999999999,0.905096022155,12,full_d,0.003
4,4-QAM,0.95,0.803526122186,0.715,0.20971923683,0.999999999965,0.904462461998,12,full_d,0.035
4,4-QAM,0.95,0.803526122186,0.7175,0.210280955695,0.999999999998,0.903827151075,12,full_d,0.003
4,4-QAM,0.95,0.803526122186,0.72,0.210836368717,0.999999999944,0.903190094358,12,full_d,0.003
4,4-QAM,0.95,0.803526122186,0.7225,0.211385458408,0.999999999993,0.902551296846,12,full_d,0.011
4,4-QAM,0.95,0.803526122186,0.725,0.211928207927,0.99999999998,0.901910763556,12,full_d,0.004
4,4-QAM,0.95,0.803526122186,0.7275,0.212464601207,1,0.901268499528,12,full_d,0.009
4,4-QAM,0.95,0.803526122186,0.73,0.212994622869,0.999999999995,0.900624509825,12,full_d,0.003
4,4-QAM,0.95,0.803526122186,0.7325,0.213518258276,0.999999999998,0.89997879953,12,full_d,0.045
4,4-QAM,0.95,0.803526122186,0.735,0.214035493502,0.999999999992,0.89933137375,12,full_d,0.003
4,4-QAM,0.95,0.803526122186,0.7375,0.214546315354,0.999999999998,0.898682237615,12,full_d,0.005
4,4-QAM,0.95,0.803526122186,0.74,0.215050711346,0.999999999974,0.898031396274,12,full_d,0.006
4,4-QAM,0.95,0.803526122186,0.7425,0.215548669745,0.999999999999,0.897378854903,12,full_d,0.036
4,4-QAM,0.95,0.803526122186,0.745,0.216040179509,0.999999999999,0.896724618696,12,full_d,0.004
4,4-QAM,0.95,0.803526122186,0.7475,0.216525230341,0.999999999999,0.896068692873,12,full_d,0.010
4,4-QAM,0.95,0.803526122186,0.75,0.217003812664,0.999999999995,0.895411082675,12,full_d,0.011
4,4-QAM,0.95,0.803526122186,0.7525,0.217475917628,0.999999999999,0.894751793367,12,full_d,0.003
4,4-QAM,0.95,0.803526122186,0.755,0.217941537103,0.999999999999,0.894090830237,12,full_d,0.061
4,4-QAM,0.95,0.803526122186,0.7575,0.218400663686,0.999999999992,0.893428198594,12,full_d,0.004
4,4-QAM,0.95,0.803526122186,0.76,0.218853290699,0.999999999987,0.892763903773,12,full_d,0.018
4,4-QAM,0.95,0.803526122186,0.7625,0.219299412193,0.999999999999,0.892097951129,12,full_d,0.027
4,4-QAM,0.95,0.803526122186,0.765,0.219739022928,0.999999999998,0.891430346044,12,full_d,0.003
4,4-QAM,0.95,0.803526122186,0.7675,0.2201721184,0.999999999999,0.89076109392,12,full_d,0.003
4,4-QAM,0.95,0.803526122186,0.77,0.220598694821,0.999999999999,0.890090200184,12,full_d,0.003
4,4-QAM,0.95,0.803526122186,0.7725,0.221018749126,0.999999999992,0.889417670286,12,full_d,0.063
4,4-QAM,0.95,0.803526122186,0.775,0.221432278972,0.999999999997,0.888743509701,12,full_d,0.003
4,4-QAM,0.95,0.803526122186,0.7775,0.221839282732,0.999999999999,0.888067723926,12,full_d,0.003
4,4-QAM,0.95,0.803526122186,0.78,0.222239759497,1,0.887390318482,12,full_d,0.018
4,4-QAM,0.95,0.803526122186,0.7825,0.222633709076,0.999999999998,0.886711298914,12,full_d,0.004
4,4-QAM,0.95,0.803526122186,0.785,0.223021131995,0.999999999998,0.886030670791,12,full_d,0.003
4,4-QAM,0.95,0.803526122186,0.7875,0.223402029492,0.999999999999,0.885348439706,12,full_d,0.003
4,4-QAM,0.95,0.803526122186,0.79,0.223776403517,1,0.884664611277,12,full_d,0.003
4,4-QAM,0.95,0.803526122186,0.7925,0.224144256731,1,0.883979191144,12,full_d,0.011
4,4-QAM,0.95,0.803526122186,0.795,0.224505592503,0.999999999992,0.883292184972,12,full_d,0.004
4,4-QAM,0.95,0.803526122186,0.7975,0.224860414915,0.999999999998,0.882603598451,12,full_d,0.004
4,4-QAM,0.95,0.803526122186,0.8,0.225208728743,1,0.881913437294,12,full_d,0.022
4,4-QAM,0.95,0.803526122186,0.8025,0.225550539474,1,0.881221707239,12,full_d,0.038
4,4-QAM,0.95,0.803526122186,0.805,0.225885853291,1,0.880528414049,12,full_d,0.003
4,4-QAM,0.95,0.803526122186,0.8075,0.226214677077,0.999999999999,0.879833563511,12,full_d,0.007
4,4-QAM,0.95,0.803526122186,0.81,0.226537018412,0.999999999999,0.879137161434,12,full_d,0.019
4,4-QAM,0.95,0.803526122186,0.8125,0.226852885565,0.999999999999,0.878439213656,12,full_d,0.003
4,4-QAM,0.95,0.803526122186,0.815,0.227162287498,0.999999999999,0.877739726035,12,full_d,0.026
4,4-QAM,0.95,0.803526122186,0.8175,0.227465233859,0.999999999999,0.877038704458,12,full_d,0.003
4,4-QAM,0.95,0.803526122186,0.82,0.227761734981,0.999999999999,0.876336154833,12,low_d,0.037
4,4-QAM,0.95,0.803526122186,0.822,0.227994302686,0.999999999999,0.875773018925,12,low_d,0.003
4,4-QAM,0.95,0.803526122186,0.8225,0.22805180188,0.999999999999,0.875632083094,12,full_d,0.004
4,4-QAM,0.95,0.803526122186,0.824,0.228222758425,0.999999999991,0.875208911914,12,low_d,0.004
4,4-QAM,0.95,0.803526122186,0.825,0.228335446245,0.999999999996,0.8749264952,12,full_d,0.031
4,4-QAM,0.95,0.803526122186,0.826,0.228447108431,0.999999999998,0.874643836858,12,low_d,0.003
4,4-QAM,0.95,0.803526122186,0.8275,0.228612680448,1,0.874219397134,12,full_d,0.003
4,4-QAM,0.95,0.803526122186,0.828,0.228667359203,0.999999999997,0.874077796829,12,low_d,0.003
4,4-QAM,0.95,0.803526122186,0.83,0.228883517523,0.999999999995,0.873510794905,12,low_d,0.007
4,4-QAM,0.95,0.803526122186,0.832,0.229095590444,0.999999999999,0.872942834177,12,low_d,0.029
4,4-QAM,0.95,0.803526122186,0.8325,0.229147971182,1,0.872800694544,12,full_d,0.048
4,4-QAM,0.95,0.803526122186,0.834,0.229303585286,0.999999999995,0.872373917744,12,low_d,0.004
4,4-QAM,0.95,0.803526122186,0.835,0.229406055793,0.999999999998,0.872089102111,12,full_d,0.003
4,4-QAM,0.95,0.803526122186,0.836,0.22950750965,0.999999999999,0.871804048718,12,low_d,0.003
4,4-QAM,0.95,0.803526122186,0.8375,0.229657786389,0.999999999997,0.871376023686,12,full_d,0.030
4,4-QAM,0.95,0.803526122186,0.838,0.229707371396,0.999999999998,0.871233230219,12,low_d,0.003
4,4-QAM,0.95,0.803526122186,0.84,0.229903178661,1,0.870661465377,12,low_d,0.039
4,4-QAM,0.95,0.803526122186,0.842,0.230094939843,0.999999999999,0.870088757332,12,low_d,0.004
4,4-QAM,0.95,0.803526122186,0.8425,0.230142248947,0.999999999997,0.869945433315,12,full_d,0.003
4,4-QAM,0.95,0.803526122186,0.844,0.23028266361,1,0.869515109237,12,low_d,0.003
4,4-QAM,0.95,0.803526122186,0.845,0.230375014243,0.999999999996,0.869227933658,12,full_d,0.003
4,4-QAM,0.95,0.803526122186,0.846,0.230466358893,1,0.868940524252,12,low_d,0.054
4,4-QAM,0.95,0.803526122186,0.8475,0.230601492182,1,0.868508972586,12,full_d,0.003
4,4-QAM,0.95,0.803526122186,0.848,0.230646034884,0.999999999997,0.868365005547,12,low_d,0.003
4,4-QAM,0.95,0.803526122186,0.85,0.230821701042,1,0.867788556305,12,low_d,0.003
4,4-QAM,0.95,0.803526122186,0.852,0.23099336708,1,0.867211179717,12,low_d,0.004
4,4-QAM,0.95,0.803526122186,0.8525,0.231035659734,0.999999999999,0.867066691047,12,full_d,0.025
4,4-QAM,0.95,0.803526122186,0.854,0.231161042974,1,0.866632878984,12,low_d,0.020
4,4-QAM,0.95,0.803526122186,0.855,0.231243387804,0.999999999998,0.866343383066,12,full_d,0.004
4,4-QAM,0.95,0.803526122186,0.856,0.231324738956,0.999999999999,0.866053657317,12,low_d,0.003
4,4-QAM,0.95,0.803526122186,0.8575,0.231444905424,1,0.865618638643,12,full_d,0.003
4,4-QAM,0.95,0.803526122186,0.858,0.231484465513,0.999999999998,0.865473517939,12,low_d,0.003
4,4-QAM,0.95,0.803526122186,0.86,0.231640233388,1,0.864892464082,12,low_d,0.012
4,4-QAM,0.95,0.803526122186,0.862,0.231792053574,0.999999999998,0.864310498987,12,low_d,0.004
4,4-QAM,0.95,0.803526122186,0.8625,0.231829393107,0.999999999997,0.864164865713,12,full_d,0.081
4,4-QAM,0.95,0.803526122186,0.864,0.231939937319,1,0.863727625906,12,low_d,0.052
4,4-QAM,0.95,0.803526122186,0.865,0.232012406608,1,0.86343584989,12,full_d,0.003
4,4-QAM,0.95,0.803526122186,0.866,0.232083896117,1,0.863143848102,12,low_d,0.073
4,4-QAM,0.95,0.803526122186,0.8675,0.232189296523,1,0.862705422992,12,full_d,0.004
4,4-QAM,0.95,0.803526122186,0.868,0.232223941709,0.999999999999,0.862559168846,12,low_d,0.005
4,4-QAM,0.95,0.803526122186,0.87,0.232360086086,0.999999999998,0.861973591421,12,low_d,0.003
4,4-QAM,0.95,0.803526122186,0.872,0.232492341482,0.999999999998,0.861387119118,12,low_d,0.003
4,4-QAM,0.95,0.803526122186,0.8725,0.232524799134,0.999999999999,0.861240361605,12,full_d,0.018
4,4-QAM,0.95,0.803526122186,0.874,0.232620720371,0.999999999998,0.86079975524,12,low_d,0.004
4,4-QAM,0.95,0.803526122186,0.875,0.232683460091,1,0.860505739996,12,full_d,0.011
4,4-QAM,0.95,0.803526122186,0.876,0.232745235471,0.999999999998,0.8602115031,12,low_d,0.028
4,4-QAM,0.95,0.803526122186,0.8775,0.23283609397,0.999999999998,0.85976973307,12,full_d,0.003
4,4-QAM,0.95,0.803526122186,0.878,0.232865899739,1,0.859622366018,12,low_d,0.004
4,4-QAM,0.95,0.803526122186,0.88,0.232982726365,0.999999999997,0.859032347327,12,low_d,0.003
4,4-QAM,0.95,0.803526122186,0.882,0.233095728782,0.999999999998,0.85844145037,12,low_d,0.004
4,4-QAM,0.95,0.803526122186,0.8825,0.233123383449,1,0.858293589293,12,full_d,0.003
4,4-QAM,0.95,0.803526122186,0.884,0.233204920649,0.999999999999,0.857849678496,12,low_d,0.003
4,4-QAM,0.95,0.803526122186,0.885,0.23325809196,1,0.857553465517,12,full_d,0.014
4,4-QAM,0.95,0.803526122186,0.886,0.233310315863,1,0.85725703507,12,low_d,0.005
4,4-QAM,0.95,0.803526122186,0.8875,0.233386879206,1,0.856811982571,12,full_d,0.016
4,4-QAM,0.95,0.803526122186,0.888,0.233411928545,0.999999999999,0.856663523461,12,low_d,0.003
4,4-QAM,0.95,0.803526122186,0.89,0.23350977305,1,0.856069147051,12,low_d,0.011
4,4-QAM,0.95,0.803526122186,0.892,0.233603863953,0.999999999996,0.855473909232,12,low_d,0.097
4,4-QAM,0.95,0.803526122186,0.8925,0.233626801909,0.999999999999,0.85532496558,12,full_d,0.003
4,4-QAM,0.95,0.803526122186,0.894,0.233694216059,1,0.854877813404,12,low_d,0.106
4,4-QAM,0.95,0.803526122186,0.895,0.233737994748,0.999999999996,0.854579444802,12,full_d,0.015
4,4-QAM,0.95,0.803526122186,0.896,0.233780844389,0.999999999999,0.854280862977,12,low_d,0.003
4,4-QAM,0.95,0.803526122186,0.8975,0.233843381072,0.999999999999,0.853832591384,12,full_d,0.017
4,4-QAM,0.95,0.803526122186,0.898,0.233863764189,1,0.853683061372,12,low_d,0.003
4,4-QAM,0.95,0.803526122186,0.9,0.233942990919,1,0.853084412019,12,low_d,0.004
4,4-QAM,0.95,0.803526122186,0.902,0.234018540258,1,0.852484918357,12,low_d,0.003
4,4-QAM,0.95,0.803526122186,0.9025,0.234036854858,1,0.852334913422,12,full_d,0.018
4,4-QAM,0.95,0.803526122186,0.904,0.234090428097,1,0.851884583835,12,low_d,0.003
4,4-QAM,0.95,0.803526122186,0.905,0.234125003978,1,0.851584102332,12,full_d,0.013
4,4-QAM,0.95,0.803526122186,0.906,0.234158670539,1,0.851283411912,12,low_d,0.011
4,4-QAM,0.95,0.803526122186,0.9075,0.234207469883,0.999999999999,0.850831985511,12,full_d,0.003
4,4-QAM,0.95,0.803526122186,0.908,0.234223283896,1,0.850681406056,12,low_d,0.003
4,4-QAM,0.95,0.803526122186,0.91,0.234284284688,1,0.850078569744,12,low_d,0.028
4,4-QAM,0.95,0.803526122186,0.912,0.234341689641,1,0.849474906463,12,low_d,0.003
4,4-QAM,0.95,0.803526122186,0.9125,0.234355481008,1,0.849323861839,12,full_d,0.040
4,4-QAM,0.95,0.803526122186,0.914,0.234395515682,1,0.84887041971,12,low_d,0.004
4,4-QAM,0.95,0.803526122186,0.915,0.234421091955,1,0.848567868627,12,full_d,0.011
4,4-QAM,0.95,0.803526122186,0.916,0.23444577994,1,0.84826511299,12,low_d,0.003
4,4-QAM,0.95,0.803526122186,0.9175,0.234481151129,1,0.847810596961,12,full_d,0.004
4,4-QAM,0.95,0.803526122186,0.918,0.234492499742,0.999999999998,0.847658989818,12,low_d,0.003
4,4-QAM,0.95,0.803526122186,0.92,0.234535692614,1,0.847052053718,12,low_d,0.004
4,4-QAM,0.95,0.803526122186,0.922,0.23457537627,0.999999999999,0.846444308224,12,low_d,0.003
4,4-QAM,0.95,0.803526122186,0.9225,0.234584750964,0.999999999999,0.846292245797,12,full_d,0.047
4,4-QAM,0.95,0.803526122186,0.924,0.234611568622,1,0.845835756877,12,low_d,0.013
4,4-QAM,0.95,0.803526122186,0.925,0.234628361208,1,0.845531180118,12,full_d,0.003
4,4-QAM,0.95,0.803526122186,0.926,0.234644287768,0.999999999998,0.845226403229,12,low_d,0.003
4,4-QAM,0.95,0.803526122186,0.9275,0.23466655883,1,0.844768863624,12,full_d,0.004
4,4-QAM,0.95,0.803526122186,0.928,0.234673551994,0.999999999999,0.84461625084,12,low_d,0.003
4,4-QAM,0.95,0.803526122186,0.93,0.23469937977,0.999999999999,0.844005303281,12,low_d,0.010
4,4-QAM,0.95,0.803526122186,0.932,0.234721789749,0.999999999999,0.843393564129,12,low_d,0.003
4,4-QAM,0.95,0.803526122186,0.9325,0.234726860416,0.999999999999,0.843240506075,12,full_d,0.003
4,4-QAM,0.95,0.803526122186,0.934,0.234740800764,1,0.842781036971,12,low_d,0.011
4,4-QAM,0.95,0.803526122186,0.935,0.234749037594,0.999999999998,0.842474479014,12,full_d,0.006
4,4-QAM,0.95,0.803526122186,0.936,0.234756431825,1,0.842167725404,12,low_d,0.003
4,4-QAM,0.95,0.803526122186,0.9375,0.234765948561,0.999999999999,0.841707229127,12,full_d,0.011
4,4-QAM,0.95,0.803526122186,0.938,0.234768702118,1,0.841553633031,12,low_d,0.032
4,4-QAM,0.95,0.803526122186,0.94,0.234777631001,1,0.840938763467,12,low_d,0.003
4,4-QAM,0.95,0.803526122186,0.942,0.234783238001,1,0.840323120332,12,low_d,0.046
4,4-QAM,0.95,0.803526122186,0.9425,0.234784123012,0.999999999999,0.840169089103,12,full_d,0.003
4,4-QAM,0.95,0.803526122186,0.944,0.234785542816,1,0.839706707258,12,low_d,0.005
4,4-QAM,0.95,0.803526122186,0.945,0.234785463104,1,0.83939821313,12,full_d,0.027
4,4-QAM,0.95,0.803526122186,0.946,0.234784565306,0.999999999999,0.839089527883,12,low_d,0.003
4,4-QAM,0.95,0.803526122186,0.9475,0.234781690189,1,0.838626142661,12,full_d,0.011
4,4-QAM,0.95,0.803526122186,0.948,0.234780325496,0.999999999999,0.838471585854,12,low_d,0.003
4,4-QAM,0.95,0.803526122186,0.95,0.234772843571,0.999999999999,0.837852884828,12,low_d,0.025
4,4-QAM,0.95,0.803526122186,0.952,0.234762139872,0.999999999999,0.837233428467,12,low_d,0.112
4,4-QAM,0.95,0.803526122186,0.9525,0.234758962944,1,0.837078446786,12,full_d,0.003
4,4-QAM,0.95,0.803526122186,0.954,0.234748234896,0.999999999999,0.836613220443,12,low_d,0.003
4,4-QAM,0.95,0.803526122186,0.955,0.234740088377,1,0.836302835708,12,full_d,0.035
4,4-QAM,0.95,0.803526122186,0.956,0.234731149295,1,0.835992264437,12,low_d,0.003
4,4-QAM,0.95,0.803526122186,0.9575,0.234716260314,1,0.835526058788,12,full_d,0.003
4,4-QAM,0.95,0.803526122186,0.958,0.234710903866,0.999999999999,0.835370564137,12,low_d,0.003
4,4-QAM,0.95,0.803526122186,0.96,0.23468751956,1,0.834748123239,12,low_d,0.003
4,4-QAM,0.95,0.803526122186,0.962,0.234661017466,1,0.834124945446,12,low_d,0.003
4,4-QAM,0.95,0.803526122186,0.9625,0.234653907274,1,0.833969036293,12,full_d,0.003
4,4-QAM,0.95,0.803526122186,0.964,0.234631418821,1,0.83350103447,12,low_d,0.010
4,4-QAM,0.95,0.803526122186,0.965,0.234615464966,1,0.833188805201,12,full_d,0.017
4,4-QAM,0.95,0.803526122186,0.966,0.234598744999,0.999999999999,0.832876394031,12,low_d,0.005
4,4-QAM,0.95,0.803526122186,0.9675,0.234572234482,1,0.832407437233,12,full_d,0.003
4,4-QAM,0.95,0.803526122186,0.968,0.23456301751,1,0.832251027855,12,low_d,0.026
4,4-QAM,0.95,0.803526122186,0.97,0.234524258,0.999999999998,0.831624939677,12,low_d,0.008
4,4-QAM,0.95,0.803526122186,0.972,0.234482488248,1,0.830998133239,12,low_d,0.004
4,4-QAM,0.95,0.803526122186,0.9725,0.234471578024,1,0.830841319841,12,full_d,0.066
4,4-QAM,0.95,0.803526122186,0.974,0.234437730159,1,0.830370612291,12,low_d,0.011
4,4-QAM,0.95,0.803526122186,0.975,0.234414237368,1,0.830056585048,12,full_d,0.003
4,4-QAM,0.95,0.803526122186,0.976,0.234390005765,1,0.829742380588,12,low_d,0.003
4,4-QAM,0.95,0.803526122186,0.9775,0.234352279157,1,0.829270742642,12,full_d,0.003
4,4-QAM,0.95,0.803526122186,0.978,0.234339337225,1,0.829113441894,12,low_d,0.021
4,4-QAM,0.95,0.803526122186,0.98,0.234285746814,0.999999999999,0.828483799982,12,low_d,0.040
4,4-QAM,0.95,0.803526122186,0.982,0.234229256929,1,0.827853458627,12,low_d,0.003
4,4-QAM,0.95,0.803526122186,0.9825,0.23421468405,1,0.827695764444,12,full_d,0.006
4,4-QAM,0.95,0.803526122186,0.984,0.23416989008,1,0.827222421616,12,low_d,0.003
4,4-QAM,0.95,0.803526122186,0.985,0.234139134861,1,0.826906643424,12,full_d,0.059
4,4-QAM,0.95,0.803526122186,0.986,0.234107668894,1,0.82659069274,12,low_d,0.047
4,4-QAM,0.95,0.803526122186,0.9875,0.234059143516,1,0.826116444331,12,full_d,0.015
4,4-QAM,0.95,0.803526122186,0.988,0.234042616102,1,0.825958275797,12,low_d,0.003
4,4-QAM,0.95,0.803526122186,0.99,0.233974754549,1,0.825325174592,12,low_d,0.004
4,4-QAM,0.95,0.803526122186,0.992,0.233904107179,1,0.824691392936,12,low_d,0.003
4,4-QAM,0.95,0.803526122186,0.9925,0.233886012751,1,0.824532841649,12,full_d,0.003
4,4-QAM,0.95,0.803526122186,0.994,0.233830697041,1,0.824056934648,12,low_d,0.004
4,4-QAM,0.95,0.803526122186,0.995,0.233792963163,1,0.823739452962,12,full_d,0.003
4,4-QAM,0.95,0.803526122186,0.996,0.233754547282,1,0.823421803553,12,low_d,0.003
4,4-QAM,0.95,0.803526122186,0.9975,0.233695651067,1,0.822945016005,12,full_d,0.050
4,4-QAM,0.95,0.803526122186,0.998,0.233675681147,1,0.822786003479,12,low_d,0.003
4,4-QAM,0.95,0.803526122186,1,0.233594121973,1,0.822149538265,12,low_d,0.029
4,4-QAM,0.95,0.803526122186,1.002,0.233509893188,0.999999999999,0.821512411753,12,low_d,0.003
4,4-QAM,0.95,0.803526122186,1.0025,0.233488421619,0.999999999999,0.821353027248,12,full_d,0.003
4,4-QAM,0.95,0.803526122186,1.004,0.233423018309,1,0.820874627791,12,low_d,0.003
4,4-QAM,0.95,0.803526122186,1.005,0.233378595957,1,0.820555490471,12,full_d,0.003
4,4-QAM,0.95,0.803526122186,1.006,0.233333520938,1,0.820236190234,12,low_d,0.004
4,4-QAM,0.95,0.803526122186,1.0075,0.233264691143,1,0.819756935466,12,full_d,0.003
4,4-QAM,0.95,0.803526122186,1.008,0.233241424758,1,0.819597102942,12,low_d,0.003
4,4-QAM,0.95,0.803526122186,1.01,0.233146753534,1,0.81895736978,12,low_d,0.004
4,4-QAM,0.95,0.803526122186,1.012,0.233049531107,1,0.818316994621,12,low_d,0.058
4,4-QAM,0.95,0.803526122186,1.0125,0.233024829676,1,0.818156800973,12,full_d,0.003
4,4-QAM,0.95,0.803526122186,1.014,0.232949781392,1,0.817675981341,12,low_d,0.054
4,4-QAM,0.95,0.803526122186,1.015,0.232898966294,1,0.817355236618,12,full_d,0.005
4,4-QAM,0.95,0.803526122186,1.016,0.232847528375,1,0.817034333821,12,low_d,0.026
4,4-QAM,0.95,0.803526122186,1.0175,0.232769210289,1,0.8165526843,12,full_d,0.006
4,4-QAM,0.95,0.803526122186,1.018,0.232742796112,1,0.816392055949,12,low_d,0.003
4,4-QAM,0.95,0.803526122186,1.02,0.232635608723,1,0.815749151617,12,low_d,0.003
4,4-QAM,0.95,0.803526122186,1.022,0.232525990393,1,0.815105624722,12,low_d,0.003
4,4-QAM,0.95,0.803526122186,1.0225,0.232498208816,1,0.81494464618,12,full_d,0.003
4,4-QAM,0.95,0.803526122186,1.024,0.232413965365,1,0.814461479167,12,low_d,0.004
4,4-QAM,0.95,0.803526122186,1.025,0.232357057931,1,0.814139175612,12,full_d,0.003
4,4-QAM,0.95,0.803526122186,1.026,0.232299557941,1,0.813816718857,12,low_d,0.006
4,4-QAM,0.95,0.803526122186,1.0275,0.232212203575,0.999999999999,0.813332747545,12,full_d,0.048
4,4-QAM,0.95,0.803526122186,1.028,0.232182792476,1,0.813171347705,12,low_d,0.051
4,4-QAM,0.95,0.803526122186,1.03,0.232063693379,1,0.812525369625,12,low_d,0.003
4,4-QAM,0.95,0.803526122186,1.032,0.231942285106,1,0.811878788539,12,low_d,0.004
4,4-QAM,0.95,0.803526122186,1.0325,0.2319115751,1,0.811717049507,12,full_d,0.009
4,4-QAM,0.95,0.803526122186,1.034,0.231818592161,1,0.81123160837,12,low_d,0.003
4,4-QAM,0.95,0.803526122186,1.035,0.231755896605,1,0.810907794858,12,full_d,0.003
4,4-QAM,0.95,0.803526122186,1.036,0.231692639088,1,0.810583833048,12,low_d,0.003
4,4-QAM,0.95,0.803526122186,1.0375,0.231596705865,1,0.810097613352,12,full_d,0.114
4,4-QAM,0.95,0.803526122186,1.038,0.231564450477,1,0.809935466505,12,low_d,0.003
4,4-QAM,0.95,0.803526122186,1.04,0.23143405095,1,0.809286512677,12,low_d,0.013
4,4-QAM,0.95,0.803526122186,1.042,0.231301465169,1,0.808636975504,12,low_d,0.019
4,4-QAM,0.95,0.803526122186,1.0425,0.231267980014,1,0.808474500526,12,full_d,0.056
4,4-QAM,0.95,0.803526122186,1.044,0.231166717825,1,0.807986858932,12,low_d,0.003
4,4-QAM,0.95,0.803526122186,1.045,0.231098541291,1,0.807661584605,12,full_d,0.004
4,4-QAM,0.95,0.803526122186,1.046,0.231029833639,1,0.807336166907,12,low_d,0.003
4,4-QAM,0.95,0.803526122186,1.0475,0.230925783084,1,0.806847772625,12,full_d,0.003
4,4-QAM,0.95,0.803526122186,1.048,0.23089083736,0.999999999999,0.806684903381,12,low_d,0.027
4,4-QAM,0.95,0.803526122186,1.05,0.23074975376,1,0.806033072307,12,low_d,0.003
4,4-QAM,0.95,0.803526122186,1.052,0.230606607632,0.999999999999,0.805380677644,12,low_d,0.052
4,4-QAM,0.95,0.803526122186,1.0525,0.230570501737,1,0.805217491381,12,full_d,0.003
4,4-QAM,0.95,0.803526122186,1.054,0.230461423788,1,0.804727723351,12,low_d,0.003
4,4-QAM,0.95,0.803526122186,1.055,0.23038807548,1,0.804401037583,12,full_d,0.003
4,4-QAM,0.95,0.803526122186,1.056,0.230314227054,1,0.804074213393,12,low_d,0.009
4,4-QAM,0.95,0.803526122186,1.0575,0.230202523488,1,0.803583718655,12,full_d,0.003
4,4-QAM,0.95,0.803526122186,1.058,0.230165042272,1,0.803420151736,12,low_d,0.020
4,4-QAM,0.95,0.803526122186,1.06,0.230013894291,1,0.802765542348,12,low_d,0.053
4,4-QAM,0.95,0.803526122186,1.062,0.22986080797,1,0.802110389202,12,low_d,0.003
4,4-QAM,0.95,0.803526122186,1.0625,0.229822236437,1,0.801946516419,12,full_d,0.004
4,4-QAM,0.95,0.803526122186,1.064,0.229705808169,1,0.801454696271,12,low_d,0.003
4,4-QAM,0.95,0.803526122186,1.065,0.229627598485,1,0.801126648629,12,full_d,0.003
4,4-QAM,0.95,0.803526122186,1.066,0.229548919755,1,0.800798467533,12,low_d,0.003
4,4-QAM,0.95,0.803526122186,1.0675,0.229430028998,1,0.800305946748,12,full_d,0.003
4,4-QAM,0.95,0.803526122186,1.068,0.229390167589,1,0.800141706965,12,low_d,0.086
4,4-QAM,0.95,0.803526122186,1.07,0.229229576533,1,0.799484418548,12,low_d,0.004
4,4-QAM,0.95,0.803526122186,1.072,0.22906717144,1,0.798826606265,12,low_d,0.003
4,4-QAM,0.95,0.803526122186,1.0725,0.229026289635,1,0.798662071807,12,full_d,0.010
4,4-QAM,0.95,0.803526122186,1.074,0.228902977154,1,0.798168274101,12,low_d,0.003
4,4-QAM,0.95,0.803526122186,1.075,0.228820216826,1,0.797838914309,12,full_d,0.013
